PII,country,points,price
114167,US,83,4.0
114168,US,83,18.0
114169,US,83,10.0
114170,South Africa,83,20.0
114171,US,83,22.0
114172,France,83,11.0
114173,France,83,18.0
114174,France,83,9.0
114175,South Africa,83,7.0
114176,France,83,8.0
114177,US,83,12.0
114178,US,83,8.0
114179,US,83,7.0
114180,Spain,91,58.0
114181,Spain,91,73.0
114182,Spain,91,77.0
114183,Italy,91,22.0
114184,US,91,32.0
114185,France,91,67.0
114186,New Zealand,91,27.0
114187,Spain,91,46.0
114188,US,91,100.0
114189,US,91,15.0
114190,US,91,32.0
114191,Spain,91,90.0
114192,US,91,22.0
114193,Portugal,91,49.0
114194,Portugal,91,54.0
114195,New Zealand,91,35.0
114196,Chile,91,70.0
114197,Spain,91,28.0
114198,France,91,30.0
114199,US,91,80.0
114200,France,91,
114201,France,91,40.0
114202,US,91,35.0
114203,US,91,45.0
114204,US,91,15.0
114205,US,91,22.0
114206,France,91,100.0
114207,Italy,91,
114208,Chile,91,23.0
114209,US,91,35.0
114210,US,90,40.0
114211,US,90,36.0
114212,US,90,34.0
114213,US,90,45.0
114214,US,90,35.0
114215,US,90,48.0
114216,US,90,35.0
114217,US,90,35.0
114218,US,90,30.0
114219,US,90,30.0
114220,US,90,35.0
114221,US,90,35.0
114222,US,90,30.0
114223,US,90,60.0
114224,US,90,47.0
114225,US,89,32.0
114226,US,89,33.0
114227,US,89,60.0
114228,US,89,30.0
114229,US,89,40.0
114230,US,89,37.0
114231,US,89,30.0
114232,US,89,38.0
114233,US,89,30.0
114234,US,89,32.0
114235,US,89,30.0
114236,US,89,30.0
114237,Australia,89,13.0
114238,US,89,35.0
114239,US,89,60.0
114240,US,88,36.0
114241,Spain,88,36.0
114242,Spain,88,17.0
114243,France,88,
114244,US,88,25.0
114245,US,88,15.0
114246,Spain,88,20.0
114247,Portugal,88,
114248,US,88,52.0
114249,US,88,30.0
114250,Italy,88,
114251,France,88,25.0
114252,South Africa,88,12.0
114253,Argentina,88,43.0
114254,France,88,
114255,Spain,88,11.0
114256,US,88,58.0
114257,France,88,
114258,France,88,
114259,US,88,50.0
114260,Italy,88,21.0
114261,US,88,17.0
114262,US,88,24.0
114263,Italy,88,65.0
114264,Argentina,88,10.0
114265,Spain,88,15.0
114266,US,88,38.0
114267,US,88,20.0
114268,US,88,18.0
114269,South Africa,88,40.0
114270,US,80,15.0
114271,Greece,80,9.0
114272,US,100,245.0
114273,US,99,245.0
114274,US,98,175.0
114275,US,98,110.0
114276,Germany,97,250.0
114277,US,97,100.0
114278,US,97,100.0
114279,US,97,190.0
114280,US,96,500.0
114281,US,96,110.0
114282,Germany,96,90.0
114283,US,96,185.0
114284,US,96,225.0
114285,US,95,225.0
114286,US,95,225.0
114287,US,95,54.0
114288,US,95,70.0
114289,US,95,225.0
114290,US,95,55.0
114291,US,95,55.0
114292,US,95,40.0
114293,US,95,225.0
114294,Germany,95,125.0
114295,US,94,80.0
114296,Italy,94,224.0
114297,Germany,94,64.0
114298,Germany,94,283.0
114299,US,94,95.0
114300,Australia,87,30.0
114301,Italy,87,20.0
114302,US,87,15.0
114303,US,87,125.0
114304,Argentina,87,14.0
114305,Argentina,87,12.0
114306,Argentina,87,10.0
114307,US,87,18.0
114308,Greece,87,18.0
114309,Argentina,87,12.0
114310,US,87,23.0
114311,Italy,87,19.0
114312,Argentina,87,12.0
114313,US,87,35.0
114314,US,87,35.0
114315,US,87,15.0
114316,US,87,30.0
114317,France,87,23.0
114318,US,87,11.0
114319,US,87,36.0
114320,US,87,28.0
114321,US,87,40.0
114322,US,87,28.0
114323,Spain,87,
114324,Spain,87,50.0
114325,Portugal,87,11.0
114326,US,87,45.0
114327,Italy,87,22.0
114328,Luxembourg,87,36.0
114329,Italy,87,20.0
114330,Chile,89,18.0
114331,US,89,29.0
114332,US,89,16.0
114333,Portugal,88,97.0
114334,US,88,55.0
114335,Chile,88,20.0
114336,Australia,88,19.0
114337,France,88,
114338,France,88,24.0
114339,New Zealand,88,24.0
114340,Chile,88,15.0
114341,Italy,88,20.0
114342,US,88,29.0
114343,US,88,28.0
114344,Chile,88,20.0
114345,US,88,19.0
114346,Australia,88,20.0
114347,US,88,24.0
114348,Chile,88,13.0
114349,South Africa,88,10.0
114350,US,88,58.0
114351,Australia,88,25.0
114352,US,88,85.0
114353,Chile,88,20.0
114354,US,88,25.0
114355,France,88,
114356,Italy,88,64.0
114357,South Africa,88,11.0
114358,US,88,36.0
114359,Italy,88,21.0
114360,Spain,84,10.0
114361,Spain,84,11.0
114362,US,84,5.0
114363,US,84,10.0
114364,US,84,14.0
114365,Spain,84,21.0
114366,US,84,10.0
114367,New Zealand,84,16.0
114368,US,84,9.0
114369,Spain,84,11.0
114370,France,84,9.0
114371,Argentina,84,10.0
114372,Spain,84,11.0
114373,Italy,84,18.0
114374,Greece,84,14.0
114375,US,84,12.0
114376,US,84,14.0
114377,New Zealand,84,20.0
114378,US,84,30.0
114379,US,84,17.0
114380,US,83,30.0
114381,US,83,30.0
114382,US,83,13.0
114383,US,83,9.0
114384,Spain,83,10.0
114385,Moldova,83,13.0
114386,Spain,83,10.0
114387,Italy,83,10.0
114388,US,83,13.0
114389,US,83,22.0
114390,France,91,22.0
114391,France,91,33.0
114392,France,91,49.0
114393,Spain,91,39.0
114394,Italy,91,38.0
114395,France,91,
114396,France,91,
114397,France,91,
114398,Italy,91,36.0
114399,Spain,91,24.0
114400,US,91,28.0
114401,Portugal,91,100.0
114402,Portugal,91,17.0
114403,France,91,112.0
114404,US,91,45.0
114405,Portugal,90,23.0
114406,New Zealand,90,24.0
114407,France,90,65.0
114408,France,90,30.0
114409,France,90,19.0
114410,US,90,40.0
114411,Italy,90,50.0
114412,Italy,90,47.0
114413,France,90,
114414,Australia,90,45.0
114415,US,90,10.0
114416,France,90,96.0
114417,France,90,27.0
114418,France,90,34.0
114419,US,90,30.0
114420,US,82,30.0
114421,US,82,10.0
114422,US,82,80.0
114423,US,82,16.0
114424,New Zealand,82,13.0
114425,US,82,11.0
114426,South Africa,82,8.0
114427,Chile,81,14.0
114428,South Africa,81,10.0
114429,US,81,20.0
114430,South Africa,81,10.0
114431,Chile,81,14.0
114432,New Zealand,81,12.0
114433,Chile,81,55.0
114434,Chile,81,8.0
114435,US,80,16.0
114436,US,80,14.0
114437,US,80,18.0
114438,US,93,80.0
114439,US,92,70.0
114440,US,91,60.0
114441,US,90,50.0
114442,Italy,96,130.0
114443,US,96,50.0
114444,Italy,95,55.0
114445,US,95,48.0
114446,US,95,45.0
114447,US,95,55.0
114448,US,95,35.0
114449,Italy,94,65.0
114450,US,83,10.0
114451,France,83,13.0
114452,US,83,50.0
114453,France,83,13.0
114454,France,83,9.0
114455,South Africa,83,13.0
114456,US,83,28.0
114457,South Africa,83,18.0
114458,New Zealand,83,25.0
114459,South Africa,83,8.0
114460,France,83,13.0
114461,France,83,10.0
114462,US,83,21.0
114463,France,83,7.0
114464,New Zealand,83,26.0
114465,France,83,25.0
114466,New Zealand,83,15.0
114467,France,83,10.0
114468,New Zealand,83,24.0
114469,South Africa,83,13.0
114470,New Zealand,83,10.0
114471,US,83,
114472,US,83,15.0
114473,France,83,13.0
114474,South Africa,83,16.0
114475,France,83,7.0
114476,New Zealand,83,15.0
114477,South Africa,83,10.0
114478,New Zealand,83,16.0
114479,New Zealand,83,17.0
114480,US,89,30.0
114481,US,89,50.0
114482,US,89,35.0
114483,US,89,37.0
114484,US,89,33.0
114485,US,89,44.0
114486,US,89,40.0
114487,US,89,30.0
114488,France,89,29.0
114489,US,89,55.0
114490,US,89,13.0
114491,US,89,32.0
114492,US,89,40.0
114493,US,89,45.0
114494,US,89,32.0
114495,US,89,30.0
114496,US,88,13.0
114497,US,88,30.0
114498,US,88,33.0
114499,US,88,40.0
114500,US,88,38.0
114501,US,88,60.0
114502,US,88,45.0
114503,US,88,35.0
114504,US,88,16.0
114505,US,88,45.0
114506,US,88,33.0
114507,US,88,40.0
114508,US,88,35.0
114509,France,88,55.0
114510,Greece,88,20.0
114511,France,87,42.0
114512,Greece,87,43.0
114513,Italy,87,
114514,Italy,87,17.0
114515,Italy,87,20.0
114516,US,87,10.0
114517,Spain,87,19.0
114518,Australia,87,9.0
114519,France,87,23.0
114520,US,87,19.0
114521,South Africa,87,39.0
114522,Spain,87,18.0
114523,US,87,22.0
114524,US,87,13.0
114525,Italy,87,30.0
114526,Spain,87,20.0
114527,US,87,18.0
114528,South Africa,87,20.0
114529,US,87,25.0
114530,US,87,12.0
114531,US,87,45.0
114532,South Africa,87,24.0
114533,US,87,28.0
114534,US,87,15.0
114535,France,87,16.0
114536,Spain,87,28.0
114537,Argentina,87,12.0
114538,Portugal,87,14.0
114539,Portugal,87,14.0
114540,Italy,94,80.0
114541,US,94,75.0
114542,US,93,90.0
114543,Italy,93,40.0
114544,US,93,95.0
114545,Italy,93,155.0
114546,Italy,93,52.0
114547,US,93,80.0
114548,US,93,60.0
114549,Italy,93,65.0
114550,Italy,93,140.0
114551,Italy,93,69.0
114552,US,93,49.0
114553,Italy,93,37.0
114554,US,93,37.0
114555,US,93,136.0
114556,US,93,40.0
114557,US,93,60.0
114558,US,93,250.0
114559,Italy,93,50.0
114560,US,93,90.0
114561,US,93,45.0
114562,US,93,65.0
114563,US,93,42.0
114564,US,93,50.0
114565,US,93,150.0
114566,Spain,92,40.0
114567,US,92,75.0
114568,Germany,92,95.0
114569,US,92,90.0
114570,US,87,28.0
114571,US,87,28.0
114572,Italy,87,25.0
114573,Argentina,87,10.0
114574,US,87,16.0
114575,US,87,11.0
114576,US,87,30.0
114577,Spain,87,14.0
114578,Argentina,87,12.0
114579,Italy,87,22.0
114580,Italy,87,14.0
114581,Italy,87,16.0
114582,Italy,87,28.0
114583,Argentina,87,12.0
114584,US,87,13.0
114585,US,87,23.0
114586,US,87,45.0
114587,US,87,15.0
114588,US,86,100.0
114589,US,86,14.0
114590,Greece,86,13.0
114591,Argentina,86,20.0
114592,Portugal,86,9.0
114593,France,86,11.0
114594,US,86,28.0
114595,US,86,11.0
114596,Argentina,86,11.0
114597,Spain,86,8.0
114598,Spain,86,22.0
114599,France,86,13.0
114600,Italy,88,
114601,US,88,25.0
114602,US,88,38.0
114603,Italy,88,15.0
114604,Chile,88,11.0
114605,Italy,88,22.0
114606,US,88,24.0
114607,Chile,88,16.0
114608,US,88,65.0
114609,New Zealand,88,20.0
114610,US,88,30.0
114611,New Zealand,88,15.0
114612,US,88,35.0
114613,Portugal,88,80.0
114614,Portugal,88,55.0
114615,US,88,19.0
114616,Australia,88,25.0
114617,Australia,88,25.0
114618,US,88,20.0
114619,US,88,35.0
114620,US,88,28.0
114621,US,88,24.0
114622,Chile,88,20.0
114623,South Africa,88,20.0
114624,US,88,28.0
114625,US,88,35.0
114626,South Africa,88,22.0
114627,US,88,10.0
114628,Australia,88,30.0
114629,US,88,25.0
114630,US,83,18.0
114631,US,83,5.0
114632,Spain,83,13.0
114633,Moldova,83,13.0
114634,US,83,9.0
114635,US,83,24.0
114636,Romania,83,18.0
114637,US,83,8.0
114638,US,83,12.0
114639,Spain,83,13.0
114640,US,83,35.0
114641,Moldova,83,13.0
114642,US,83,11.0
114643,Spain,83,36.0
114644,US,83,35.0
114645,Greece,83,14.0
114646,France,83,10.0
114647,US,83,5.0
114648,Spain,83,7.0
114649,Moldova,83,13.0
114650,US,83,13.0
114651,US,83,15.0
114652,Spain,83,10.0
114653,Greece,83,14.0
114654,Spain,83,30.0
114655,Moldova,83,8.0
114656,Spain,83,40.0
114657,Spain,83,13.0
114658,Spain,83,38.0
114659,Spain,82,18.0
114660,France,90,
114661,Italy,90,21.0
114662,US,90,28.0
114663,Australia,90,29.0
114664,France,90,175.0
114665,France,90,80.0
114666,Chile,90,15.0
114667,Italy,90,18.0
114668,France,90,75.0
114669,US,90,60.0
114670,Chile,90,18.0
114671,New Zealand,90,23.0
114672,Portugal,90,60.0
114673,US,90,30.0
114674,US,90,28.0
114675,France,90,
114676,France,90,
114677,France,90,50.0
114678,France,90,75.0
114679,Spain,90,100.0
114680,Chile,90,32.0
114681,US,90,40.0
114682,France,90,
114683,Australia,90,30.0
114684,Portugal,90,40.0
114685,France,90,23.0
114686,France,90,75.0
114687,France,90,91.0
114688,US,90,28.0
114689,Portugal,90,25.0
114690,Italy,94,129.0
114691,US,94,45.0
114692,US,94,35.0
114693,Italy,94,65.0
114694,US,94,50.0
114695,US,94,50.0
114696,US,94,38.0
114697,Italy,94,95.0
114698,US,93,21.0
114699,US,93,75.0
114700,Italy,93,90.0
114701,US,93,26.0
114702,Italy,93,86.0
114703,Italy,93,50.0
114704,Italy,93,45.0
114705,Argentina,93,152.0
114706,France,93,150.0
114707,US,93,42.0
114708,France,93,65.0
114709,US,93,55.0
114710,Italy,93,75.0
114711,Italy,93,65.0
114712,Italy,93,45.0
114713,Australia,93,30.0
114714,France,93,150.0
114715,US,93,21.0
114716,US,93,26.0
114717,US,93,25.0
114718,US,92,45.0
114719,Italy,92,61.0
114720,US,82,15.0
114721,France,82,23.0
114722,France,82,8.0
114723,US,82,24.0
114724,France,82,7.0
114725,US,82,10.0
114726,France,82,10.0
114727,France,82,13.0
114728,New Zealand,82,25.0
114729,US,82,
114730,New Zealand,82,14.0
114731,France,82,8.0
114732,US,82,20.0
114733,US,82,8.0
114734,New Zealand,82,12.0
114735,US,82,14.0
114736,France,82,13.0
114737,France,82,9.0
114738,France,82,8.0
114739,France,81,10.0
114740,France,81,14.0
114741,France,81,29.0
114742,US,81,10.0
114743,US,81,16.0
114744,France,81,9.0
114745,US,81,21.0
114746,France,81,15.0
114747,New Zealand,81,11.0
114748,France,81,7.0
114749,US,81,15.0
114750,US,88,22.0
114751,US,88,30.0
114752,US,88,38.0
114753,US,88,32.0
114754,US,88,35.0
114755,US,88,30.0
114756,France,88,22.0
114757,US,88,30.0
114758,US,87,30.0
114759,US,87,45.0
114760,Australia,87,9.0
114761,US,87,30.0
114762,US,87,32.0
114763,US,87,35.0
114764,US,87,58.0
114765,US,87,33.0
114766,US,87,40.0
114767,US,87,30.0
114768,US,87,30.0
114769,US,87,34.0
114770,France,87,40.0
114771,US,87,35.0
114772,US,87,30.0
114773,US,87,30.0
114774,US,87,46.0
114775,US,87,30.0
114776,US,87,40.0
114777,US,87,35.0
114778,US,87,40.0
114779,US,86,35.0
114780,US,87,35.0
114781,US,87,48.0
114782,US,87,12.0
114783,Spain,87,8.0
114784,Spain,87,10.0
114785,US,87,60.0
114786,US,87,8.0
114787,US,87,14.0
114788,US,87,40.0
114789,Spain,87,12.0
114790,Spain,87,16.0
114791,Argentina,87,25.0
114792,Argentina,87,65.0
114793,Portugal,87,12.0
114794,Australia,87,19.0
114795,US,87,13.0
114796,Spain,87,20.0
114797,US,87,25.0
114798,US,87,30.0
114799,Argentina,87,18.0
114800,South Africa,87,22.0
114801,US,87,21.0
114802,Spain,87,20.0
114803,US,87,9.0
114804,Italy,87,15.0
114805,Spain,87,11.0
114806,Australia,87,12.0
114807,US,87,19.0
114808,US,87,28.0
114809,Spain,87,20.0
114810,US,92,50.0
114811,US,92,54.0
114812,US,92,125.0
114813,US,92,120.0
114814,US,92,
114815,US,92,80.0
114816,Italy,92,134.0
114817,US,92,90.0
114818,US,92,90.0
114819,Spain,92,35.0
114820,US,92,80.0
114821,US,92,90.0
114822,Spain,92,35.0
114823,US,92,40.0
114824,US,92,55.0
114825,Italy,92,28.0
114826,US,92,75.0
114827,Italy,92,37.0
114828,US,92,35.0
114829,US,92,56.0
114830,US,92,40.0
114831,Italy,92,85.0
114832,Italy,92,45.0
114833,Spain,92,80.0
114834,Italy,92,55.0
114835,US,92,50.0
114836,US,92,29.0
114837,US,92,90.0
114838,Italy,92,75.0
114839,US,92,54.0
114840,US,86,40.0
114841,Argentina,86,13.0
114842,US,86,65.0
114843,Argentina,86,11.0
114844,Argentina,86,12.0
114845,Italy,86,16.0
114846,Italy,86,20.0
114847,Italy,86,15.0
114848,Italy,86,
114849,Portugal,86,
114850,Luxembourg,86,36.0
114851,US,86,35.0
114852,Italy,86,14.0
114853,US,86,12.0
114854,US,86,42.0
114855,Spain,86,12.0
114856,US,86,15.0
114857,Italy,86,18.0
114858,Portugal,86,10.0
114859,US,86,25.0
114860,US,86,19.0
114861,Portugal,86,7.0
114862,US,86,14.0
114863,Italy,86,10.0
114864,Italy,86,18.0
114865,Italy,86,15.0
114866,Italy,86,25.0
114867,Greece,86,27.0
114868,US,86,28.0
114869,US,86,18.0
114870,US,88,30.0
114871,US,88,19.0
114872,Australia,88,20.0
114873,Chile,88,60.0
114874,France,88,16.0
114875,US,88,32.0
114876,US,88,40.0
114877,US,88,16.0
114878,US,88,33.0
114879,US,88,20.0
114880,Italy,88,85.0
114881,France,88,40.0
114882,South Africa,88,15.0
114883,US,88,20.0
114884,Italy,88,
114885,Chile,88,10.0
114886,France,88,22.0
114887,Australia,88,29.0
114888,US,88,30.0
114889,Chile,88,20.0
114890,US,88,18.0
114891,US,88,45.0
114892,Chile,88,10.0
114893,Italy,88,29.0
114894,US,88,25.0
114895,France,88,15.0
114896,US,88,26.0
114897,US,88,22.0
114898,Italy,88,
114899,France,88,18.0
114900,US,82,7.0
114901,Greece,82,9.0
114902,US,82,13.0
114903,New Zealand,82,25.0
114904,Italy,82,5.0
114905,US,82,23.0
114906,Spain,82,12.0
114907,Moldova,82,16.0
114908,New Zealand,82,25.0
114909,New Zealand,82,13.0
114910,Moldova,82,9.0
114911,Spain,82,10.0
114912,US,82,20.0
114913,US,82,12.0
114914,Spain,82,13.0
114915,New Zealand,82,20.0
114916,US,82,12.0
114917,Spain,82,10.0
114918,US,82,11.0
114919,US,82,40.0
114920,US,82,25.0
114921,US,82,18.0
114922,Spain,82,10.0
114923,Spain,81,9.0
114924,Moldova,81,13.0
114925,Spain,81,10.0
114926,Spain,81,10.0
114927,Italy,81,6.0
114928,US,81,22.0
114929,Romania,81,10.0
114930,Italy,92,85.0
114931,Italy,92,74.0
114932,France,92,130.0
114933,Australia,92,125.0
114934,Italy,92,65.0
114935,US,92,30.0
114936,Italy,92,45.0
114937,Italy,92,55.0
114938,France,92,90.0
114939,US,92,40.0
114940,Italy,92,74.0
114941,US,92,33.0
114942,US,92,30.0
114943,US,92,35.0
114944,US,92,25.0
114945,US,92,20.0
114946,US,92,29.0
114947,US,92,25.0
114948,Italy,92,59.0
114949,Italy,92,74.0
114950,France,92,140.0
114951,Australia,92,48.0
114952,Italy,92,53.0
114953,Italy,92,48.0
114954,France,92,75.0
114955,France,92,100.0
114956,US,92,35.0
114957,Italy,92,50.0
114958,US,92,38.0
114959,US,92,55.0
114960,Italy,90,25.0
114961,Italy,90,36.0
114962,France,90,30.0
114963,US,90,25.0
114964,US,90,34.0
114965,Spain,90,30.0
114966,US,90,45.0
114967,France,90,25.0
114968,France,90,82.0
114969,France,90,32.0
114970,Germany,90,48.0
114971,Germany,90,19.0
114972,Australia,90,15.0
114973,Portugal,90,18.0
114974,US,90,17.0
114975,US,90,16.0
114976,US,90,52.0
114977,France,90,57.0
114978,France,90,32.0
114979,US,90,45.0
114980,France,90,90.0
114981,US,90,18.0
114982,France,90,23.0
114983,France,90,
114984,France,90,50.0
114985,France,90,90.0
114986,New Zealand,90,24.0
114987,New Zealand,90,17.0
114988,Italy,90,27.0
114989,Spain,90,29.0
114990,US,86,30.0
114991,US,86,32.0
114992,France,86,14.0
114993,US,86,40.0
114994,US,86,40.0
114995,US,86,30.0
114996,US,86,16.0
114997,US,86,35.0
114998,Australia,86,13.0
114999,Australia,86,10.0
115000,US,86,19.0
115001,France,86,18.0
115002,US,85,34.0
115003,US,85,30.0
115004,US,85,40.0
115005,US,85,45.0
115006,US,85,55.0
115007,Australia,85,13.0
115008,US,85,35.0
115009,Italy,85,9.0
115010,US,84,32.0
115011,France,84,11.0
115012,France,84,8.0
115013,US,83,30.0
115014,France,83,7.0
115015,France,82,6.0
115016,France,80,6.0
115017,US,94,60.0
115018,US,93,38.0
115019,US,93,32.0
115020,Italy,92,60.0
115021,Italy,92,155.0
115022,US,92,70.0
115023,Italy,92,62.0
115024,South Africa,92,145.0
115025,Germany,92,20.0
115026,US,92,55.0
115027,US,91,50.0
115028,Spain,91,15.0
115029,US,91,60.0
115030,Italy,91,60.0
115031,US,91,52.0
115032,Spain,91,17.0
115033,US,91,18.0
115034,US,91,75.0
115035,Italy,91,44.0
115036,Italy,91,24.0
115037,Italy,91,29.0
115038,Italy,91,75.0
115039,US,91,54.0
115040,Spain,91,18.0
115041,US,91,100.0
115042,Germany,91,80.0
115043,Italy,91,95.0
115044,Italy,91,50.0
115045,Italy,91,50.0
115046,Italy,91,68.0
115047,US,91,40.0
115048,Italy,91,75.0
115049,Germany,91,45.0
115050,US,87,32.0
115051,Italy,87,
115052,South Africa,87,20.0
115053,US,87,15.0
115054,France,87,15.0
115055,Argentina,87,16.0
115056,US,87,10.0
115057,Spain,87,15.0
115058,US,87,25.0
115059,Australia,87,14.0
115060,Argentina,87,16.0
115061,US,87,10.0
115062,US,87,18.0
115063,US,87,25.0
115064,US,87,32.0
115065,US,87,9.0
115066,Cyprus,87,18.0
115067,US,87,25.0
115068,Australia,87,18.0
115069,US,87,65.0
115070,Spain,87,15.0
115071,US,87,25.0
115072,Spain,87,10.0
115073,France,87,
115074,US,87,40.0
115075,US,87,56.0
115076,US,87,18.0
115077,US,87,35.0
115078,Spain,87,18.0
115079,Spain,87,18.0
115080,Spain,86,15.0
115081,Italy,86,21.0
115082,Argentina,86,18.0
115083,Argentina,86,16.0
115084,Italy,86,25.0
115085,Australia,86,11.0
115086,Italy,86,20.0
115087,Argentina,86,14.0
115088,Italy,86,18.0
115089,US,86,27.0
115090,Italy,86,20.0
115091,Italy,86,
115092,Italy,86,16.0
115093,US,86,40.0
115094,Argentina,86,10.0
115095,Italy,86,16.0
115096,Argentina,86,12.0
115097,Italy,86,15.0
115098,US,86,15.0
115099,Italy,86,19.0
115100,Portugal,86,8.0
115101,France,86,16.0
115102,Portugal,86,10.0
115103,Italy,86,12.0
115104,Argentina,86,10.0
115105,France,86,13.0
115106,US,86,16.0
115107,US,86,49.0
115108,Italy,86,16.0
115109,US,86,7.0
115110,New Zealand,88,16.0
115111,France,88,12.0
115112,US,88,27.0
115113,Chile,88,20.0
115114,US,88,16.0
115115,Italy,88,22.0
115116,Australia,88,20.0
115117,Chile,88,20.0
115118,US,88,39.0
115119,Italy,88,23.0
115120,Italy,88,15.0
115121,France,88,17.0
115122,US,88,50.0
115123,Chile,88,45.0
115124,Italy,88,18.0
115125,US,88,50.0
115126,Australia,88,28.0
115127,Italy,87,
115128,France,87,13.0
115129,Chile,87,12.0
115130,US,87,18.0
115131,Italy,87,20.0
115132,US,87,15.0
115133,US,87,9.0
115134,Chile,87,20.0
115135,US,87,35.0
115136,US,87,45.0
115137,US,87,30.0
115138,France,87,12.0
115139,Australia,87,25.0
115140,Spain,81,12.0
115141,Spain,81,6.0
115142,Cyprus,81,10.0
115143,Greece,81,14.0
115144,US,81,12.0
115145,Spain,81,8.0
115146,Spain,81,20.0
115147,Moldova,81,10.0
115148,Greece,81,10.0
115149,Spain,81,10.0
115150,Spain,80,10.0
115151,Spain,80,9.0
115152,US,80,25.0
115153,US,80,9.0
115154,US,80,7.0
115155,US,80,9.0
115156,Greece,80,22.0
115157,Cyprus,80,10.0
115158,Spain,80,35.0
115159,US,96,45.0
115160,France,96,500.0
115161,France,96,175.0
115162,France,96,500.0
115163,France,96,596.0
115164,US,95,45.0
115165,US,95,22.0
115166,France,95,228.0
115167,France,95,600.0
115168,US,95,65.0
115169,France,95,320.0
115170,US,92,28.0
115171,Italy,92,60.0
115172,US,92,45.0
115173,Italy,92,53.0
115174,Italy,92,40.0
115175,Italy,92,50.0
115176,Italy,92,45.0
115177,US,92,30.0
115178,Italy,92,52.0
115179,US,92,42.0
115180,Spain,91,38.0
115181,Spain,91,9.0
115182,US,91,28.0
115183,Italy,91,40.0
115184,US,91,110.0
115185,Italy,91,30.0
115186,Australia,91,57.0
115187,Italy,91,82.0
115188,US,91,20.0
115189,US,91,17.0
115190,US,91,40.0
115191,Italy,91,57.0
115192,Italy,91,70.0
115193,Italy,91,135.0
115194,Italy,91,65.0
115195,Italy,91,68.0
115196,Italy,91,75.0
115197,US,91,25.0
