PII,country,designation
125679,Italy,Emilio Primo
125680,New Zealand,
125681,US,Amber Ridge Vineyard
125682,New Zealand,Boulder Bank
125683,US,The Convict Rocky Ridge Vineyard
125684,New Zealand,Cellar Selection
125685,US,Edizione Pennino
125686,US,Heritage Blanc
125687,Spain,Reserva
125688,US,
125689,Spain,Artesanía Brut de Brut
125690,France,
125691,France,
125692,France,
125693,Spain,Añares Reserva
125694,Italy,
125695,France,
125696,Italy,
125697,US,
125698,France,Le Chemin des Loges Sec
125699,US,Cupa Grandis Grand Barrel Reserve
125700,US,
125701,US,Brosseau Vineyard
125702,Chile,Casa la Joya Gran Reserve
125703,US,Lick My Lips
125704,South Africa,Cape Blend
125705,US,Seven Hills Vineyard
125706,US,Phinny Hill Vineyard
125707,France,Les Clos des Rouliers
125708,US,Sarmento Vineyard
125709,Italy,Roccaviva
125710,Italy,Balitore
125711,New Zealand,
125712,Italy,Ruris
125713,Italy,Arrubias
125714,Chile,Reserva
125715,US,Babbitt Rosé
125716,Italy,Feuduccio
125717,Italy,Torre di Giano Vigna il Pino
125718,Italy,
125719,US,Au Contraire Old Vine
125720,Italy,Morellone
125721,US,
125722,US,
125723,Italy,Le Ghiaie
125724,Chile,Quebrada Seca
125725,Italy,Cimerio
125726,Chile,Limited Selection
125727,US,Twelve Clones
125728,South Africa,
125729,South Africa,Goats do Roam
125730,Italy,
125731,US,Special Reserve
125732,US,Aptos Creek Vineyard
125733,US,
125734,US,FV Red Wine
125735,South Africa,Cape Maidens Cabernet Sauvignon-Shiraz-Merlot
125736,South Africa,Café Juno
125737,South Africa,
125738,Italy,
125739,US,
125740,Israel,Appellation Old Vines Kosher
125741,Italy,La Gamberaja
125742,Italy,Vigna San Martino
125743,US,
125744,Italy,GB
125745,Italy,La Gena
125746,US,Ghielmetti Vineyard
125747,Australia,Home Vineyards Unoaked
125748,New Zealand,Private Bin
125749,Italy,La Villa
125750,US,Gap's Crown
125751,Italy,La Bruciata
125752,Australia,
125753,France,La Roque
125754,Italy,Le Orme
125755,Australia,
125756,Chile,
125757,Chile,Reserva
125758,Chile,Cherub Rosé of Syrah
125759,US,Flood Family Vineyards
125760,Australia,Blewitt Springs Vineyard Reserve Release Old Vine
125761,Italy,Liste
125762,Italy,Briccotondo
125763,France,La Perdrix
125764,Australia,Art Series
125765,Australia,Siblings
125766,Spain,Crianza
125767,Italy,Amistà
125768,Australia,
125769,US,El Pico
125770,Australia,H.D. II
125771,Australia,
125772,US,
125773,Italy,Cannubi San Lorenzo
125774,Australia,Drought Reserve
125775,Italy,Lecinquevigne
125776,Australia,Estate Grown
125777,US,Silvaspoons Vineyards
125778,Spain,Cosme Palacio y Hermanos Reserva
125779,US,
125780,Argentina,Q
125781,Italy,
125782,France,Clos Triguedina Le Moelleux du Clos
125783,Australia,The Armagh
125784,US,All Boys
125785,Argentina,Barda
125786,Australia,The Wild Ride
125787,Italy,
125788,Spain,
125789,Argentina,Zeta
125790,US,
125791,US,
125792,Australia,
125793,France,
125794,US,Centennial Vines
125795,US,Little Bear Creek Red Wine
125796,US,Solomon Hills
125797,New Zealand,Unoaked
125798,Austria,Federspiel
125799,US,
125800,US,Saralee's Vineyard Côte de Lune Blanc
125801,Australia,Tamblyn Cabernet-Shiraz-Malbec-Merlot
125802,US,
125803,Chile,Los Vascos Reserve
125804,US,Reserve
125805,Austria,Stein am Rain Federspiel
125806,Italy,Trescone
125807,Austria,Vom Stein Trocken
125808,US,Special Bottling Six Barrels Made Solomon Hills Vineyard
125809,US,
125810,France,Mont-de-Milieu Premier Cru
125811,US,
125812,US,
125813,Australia,Church Block Cabernet Sauvignon-Shiraz-Merlot
125814,New Zealand,Zone 2
125815,Chile,Reserva
125816,Austria,Kollmitz Smaragd
125817,Chile,Axel
125818,Italy,Sibilla Appeninica Vin Santo
125819,Austria,Hefeabzug Trocken
125820,US,Kanzler Vineyard
125821,US,Rosella's Vineyard
125822,Austria,
125823,US,South Ridge
125824,Italy,Serrano
125825,Italy,
125826,Italy,Trebì
125827,US,Noir de Noirs Old Vines
125828,US,
125829,US,
125830,New Zealand,
125831,France,
125832,US,Keefer Ranch Vineyard
125833,US,
125834,US,
125835,Argentina,
125836,Italy,Riserva
125837,US,
125838,Italy,
125839,Italy,Broilet
125840,Italy,Trebulanum
125841,Italy,Re Noto
125842,US,
125843,Chile,Reserva
125844,Italy,
125845,Italy,Terra di Siena
125846,US,
125847,New Zealand,
125848,US,The Nice Catie's Corner Vineyard
125849,Chile,
125850,France,Vintage Brut
125851,US,Pearlessence
125852,US,Whole Cluster
125853,France,Brut Saphir
125854,France,Grand Siècle Cuvée Alexandra Rosé Brut
125855,US,
125856,France,Cuvée 1522 Grand Cru Brut
125857,France,Réserve Millésimée Brut
125858,US,Ampelos Vineyard
125859,France,Extra Cuvée de Réserve Blanc de Blancs Brut
125860,France,Extra Cuvée de Réserve Vintage Brut
125861,US,Vineyard Select
125862,US,
125863,France,Cuvée Symphorine Blanc de Blancs Brut
125864,Italy,Campolongo di Torbe
125865,Italy,Cà Florian
125866,US,Reserve
125867,Argentina,Perdriel Single Vineyard
125868,US,
125869,France,Millésimé Brut
125870,France,Celebris Vintage Extra Brut
125871,US,
125872,US,
125873,France,Cuvée Victor Mandois Vieilles Vignes Brut
125874,France,Grand Cru Sélection Brut
125875,France,
125876,France,Aubry de Humbert Premier Cru Brut
125877,France,Cuvée Perle d'Ayala
125878,France,Grand Cru Brut
125879,US,
125880,Greece,Ambelonas at Agios Pavlos
125881,US,Bruno's Blend III Red Wine
125882,Greece,Asproudi - Assyrtiko
125883,Italy,Dry
125884,Italy,Dry Cuvée
125885,US,Alice Vineyard
125886,Italy,Brut
125887,Germany,Thomas Schmitt Private Collection Estate Bottled Spätlese
125888,US,Mélange Noir
125889,Austria,Steierische Klassik
125890,Italy,Brut
125891,Argentina,White Pearl
125892,Argentina,White Pearl
125893,Italy,Desiderio Jeio Brut
125894,Italy,Cuvée Extra Dry
125895,Italy,Brut
125896,Italy,Extra Dry
125897,US,Cedarosa
125898,Greece,
125899,US,Alice Vineyard
125900,Bulgaria,
125901,Italy,Brut
125902,Italy,Extra Dry
125903,US,Meritage Red Wine
125904,Australia,
125905,Austria,Klassik
125906,US,Estate
125907,US,Morning Fog
125908,France,
125909,Greece,Roditis - Assyrtiko
125910,France,
125911,Argentina,
125912,France,Domaines du Château de Riquewihr Les Maquisards
125913,US,Oak Trial
125914,Italy,Valle d'Oro
125915,France,
125916,France,Château L'Hospitalet Reserve La Clape
125917,Italy,
125918,Argentina,ILKA
125919,US,SLH Estate
125920,Chile,Rosé San Lorenzo Estate
125921,US,zin-a
125922,Italy,Centine
125923,Argentina,Benegas Lynch Meritage
125924,Argentina,
125925,US,
125926,Italy,Satrico
125927,France,
125928,US,
125929,France,
125930,Italy,Intaglio
125931,France,
125932,Chile,Santa Digna Reserve
125933,US,
125934,France,Bourgogne Aligoté
125935,Argentina,Reserve
125936,Chile,Ventolera
125937,US,Judge Family Vineyard
125938,France,
125939,Chile,Amplus
125940,US,Vintner's Select
125941,US,Homestead Reserve
125942,Argentina,
125943,US,Epic Reserve
125944,US,Artist Series 1
125945,US,
125946,US,
125947,US,
125948,Chile,Pionero
125949,US,Clarissa Vin Rouge
125950,Argentina,
125951,Argentina,
125952,US,
125953,US,
125954,Italy,Menfri
125955,Argentina,Urban Uco
125956,France,Sauvignon de Saint-Bris
125957,US,Semi-Dry
125958,Argentina,La Flor
125959,US,
125960,Argentina,Ampakama
125961,US,Founder's Field Reserve
125962,Argentina,Reserve
125963,Chile,Special Selection
125964,Chile,Selected Varietal
125965,US,
125966,Chile,
125967,Chile,
125968,US,Late Harvest
125969,US,
125970,US,
125971,US,Hungarian Oak
125972,Italy,Podere Ritorti
125973,Italy,Grale
125974,Italy,
125975,Spain,Reserva Brut Rosé
125976,US,Brut
125977,US,Bonny's Vineyard
125978,Spain,Del Duque Amontillado Muy Viejo
125979,US,Jack London Vineyard
125980,Spain,Cordon Negro Brut
125981,US,Reserve
125982,Spain,Brut Blanc de Blancs
125983,US,Radog
125984,Spain,Limited Edition
125985,US,Lola
125986,US,Three Blocks
125987,Spain,Reserva
125988,Portugal,Azal
125989,US,Reserve
125990,Spain,Lanzaga
125991,US,
125992,Spain,Crianza
125993,US,
125994,Italy,D'Aria
125995,Spain,999 Brut Rosat
125996,Italy,
125997,Spain,Lady of Spain Brut
125998,Portugal,Guadalupe
125999,US,Chamisal Vineyards
126000,South Africa,Frontier Cabernet Sauvignon-Shiraz-Merlot
126001,US,Estate
126002,South Africa,
126003,US,Hendry Ranch
126004,Italy,
126005,US,Ferguson Block
126006,US,Lawrence Vineyard 'Block 3'
126007,Italy,Sperone
126008,US,Estate
126009,US,
126010,New Zealand,
126011,US,Fleur de Veeder Napa Redwoods Estate
126012,US,Notre Vie
126013,US,
126014,New Zealand,
126015,Australia,Stickleback
126016,New Zealand,Falveys
126017,Italy,Essentija
126018,Australia,
126019,France,Les Vieux Clos
126020,France,
126021,France,
126022,US,Deux White
126023,Australia,Contour 4 Sangiovese-Shiraz
126024,US,
126025,New Zealand,Estate
126026,Australia,Seven Sleepers Siebenschlafer
126027,US,
126028,Italy,Quercia Antica Superiore
126029,US,
126030,US,Vintner Select
126031,Italy,Fiulot
126032,US,
126033,Australia,Organic
126034,Chile,Gran Devoción
126035,Chile,Toro de Piedra
126036,Italy,
126037,New Zealand,Lot 134
126038,Italy,Altea
126039,New Zealand,
126040,Italy,Mongovone
126041,Chile,
126042,Italy,La Trincherina
126043,US,Hendry Ranch
126044,France,L'Originel
126045,US,Estate Bottled
126046,New Zealand,
126047,Australia,Deen De Bortoli Vat 9
126048,US,
126049,Chile,
126050,US,Wahluke Slope Vineyard
126051,Italy,Bric Loira
126052,Italy,
126053,US,
126054,Chile,
126055,Italy,Madonna di Como
126056,US,55% Slope
126057,Italy,Asia
126058,Italy,Bricco del Bosco
126059,Chile,Casa
126060,Spain,12 Meses
126061,Italy,Serraboella
126062,Spain,
126063,US,Arroyo Vista
126064,France,Clos Triguedina La Chapelle du Clos
126065,US,
126066,Spain,Crianza
126067,Spain,Tinto Roa Reserva
126068,US,Maximus
126069,Argentina,Single Vineyard Serenade
126070,France,
126071,Australia,
126072,US,Windsor Oaks Vineyard
126073,US,Sanel Valley Vineyards
126074,Spain,Cosecha
126075,US,West Dry Creek
126076,Italy,Serralunga
126077,Argentina,Q
126078,US,Twisted Sisters
126079,Argentina,Finca Montuiri
126080,US,
126081,France,
126082,Italy,Serraboella
126083,US,
126084,Argentina,Reserve
126085,Australia,
126086,Italy,Rio Sordo Riserva
126087,Italy,
126088,Italy,Vigna Sorì Rocca
126089,Italy,Martinenga
126090,Italy,Orcia
126091,US,Reserve
126092,Italy,San Lorenzo
126093,Italy,Ireos
126094,Chile,Reserva
126095,Italy,Serra del Conte
126096,US,
126097,Greece,
126098,Greece,Kretikos
126099,France,Signature
126100,US,Las Madres Vineyard
126101,Chile,
126102,Italy,
126103,Italy,
126104,US,Reserve
126105,Australia,
126106,US,The Heritage Collection Six Clones
126107,US,Almond Flat
126108,US,Estate Heavy Metal Vineyard
126109,US,Two Vines
126110,Italy,
126111,US,
126112,US,Family Estate Vineyard
126113,US,
126114,US,
126115,US,
126116,US,Estate
126117,Australia,Hell Raiser
126118,US,
126119,US,
126120,US,
126121,France,Les Murgers des Dents de Chien Premier Cru
126122,Austria,Terrassen Smaragd
126123,Italy,
126124,France,Mademoiselle de T
126125,US,Reserve
126126,Argentina,A Lisa
126127,Argentina,Famiglia Bianchi
126128,US,
126129,Italy,
126130,US,
126131,France,Clos Rochette
126132,US,Old Vine
126133,Italy,
126134,US,Stone Tree Vineyard Reserve
126135,US,
126136,US,Late Harvest
126137,US,
126138,US,
126139,New Zealand,
126140,Australia,Promised Land
126141,US,
126142,US,Estate Bottled
126143,Austria,Ried Kreutles Federspiel
126144,US,Reserve
126145,US,Conner Lee Vineyard
126146,Italy,Green Label
126147,US,Red Wine
126148,New Zealand,
126149,US,
126150,France,Vintage Brut
126151,US,Impulsivo
126152,France,Vintage Brut
126153,US,Reserve
126154,US,Wallula Vineyard Biodynamic
126155,Italy,Serego Alighieri Vaio Armaron
126156,Italy,Terre di Cariano
126157,Argentina,
126158,Italy,I Fondatori
126159,US,
126160,France,Blanc de Blancs Grand Cru Brut Réserve
126161,US,Sierra Madre Vineyard
126162,US,XY Reserve
126163,Australia,Tribal Elder
126164,US,
126165,US,Fiddlestix Vineyard
126166,US,Solstice Vineyard
126167,Argentina,Primum
126168,US,Rancho Santa Rosa
126169,US,Kathryn Hall
126170,France,Grand Cru
126171,Italy,Colle Cristi Ca' del Pipa
126172,Argentina,Privada
126173,France,Millesimé Brut
126174,France,Brut Rosé
126175,US,
126176,US,Dutton Ranch
126177,US,
126178,US,
126179,US,Stillwater Creek Vineyard
126180,Germany,Hochheimer Reichestal Kabinett
126181,Austria,Lössterrassen
126182,Moldova,
126183,Italy,Millesimato Dry
126184,Italy,Lounge Extra Dry
126185,Italy,Servo Suo Dry Vendemmia Tardiva
126186,Argentina,Reserva
126187,US,Estate
126188,Italy,Extra Dry
126189,US,The Reserve
126190,Italy,Cuvée Oro Dry
126191,Germany,Niersteiner Bergkirche Kabinett
126192,Greece,Kappa P62
126193,Austria,
126194,Austria,Sandgrube
126195,Austria,Langenlois
126196,US,Coryelle Fields Vineyard
126197,Italy,Brut
126198,US,
126199,Italy,Cuvée Extra Dry
126200,US,Louis Mel
126201,Austria,Reserve
126202,Romania,Villa Zorilor Red Paradox
126203,Italy,Brut
126204,Argentina,Trumpeter
126205,Germany,Johannisberg V Kabinett
126206,Italy,Riva dei Fiori Brut
126207,Italy,Extra Dry
126208,US,SBW Red Wine
126209,Italy,Garbèl
126210,France,
126211,Italy,
126212,Argentina,Trumpeter
126213,Chile,Reserva
126214,Chile,Reserva
126215,US,Parmelee-Hill Vineyard
126216,France,
126217,US,
126218,US,Barrel Fermented
126219,US,Cole Ranch
126220,France,
126221,Italy,Nemorino Rosato
126222,US,Tower Road
126223,US,L de Lyeth
126224,France,
126225,US,
126226,Argentina,Reserva
126227,US,SRH
126228,US,
126229,Chile,Clava
126230,US,Meritage
126231,US,4 B
126232,US,No Oak
126233,US,Unti Vineyards
126234,US,
126235,France,Buissonnier Montagny
126236,US,Old Vines
126237,US,
126238,Argentina,
126239,Italy,
126240,US,Lily Hill Estate
126241,Italy,
126242,US,
126243,US,
126244,US,
126245,France,
126246,US,Il Volpe
126247,Argentina,Finca la Linda
126248,US,Cuvee 32
126249,US,Estate Bottled
126250,Argentina,Los Cardos
126251,France,Sauvignon
126252,US,Mason Vineyard
126253,US,Cooper Ranch
126254,US,Mitsuko's Vineyard
126255,Chile,
126256,US,Anthology
126257,US,
126258,US,Tete-a-Tete
126259,US,
126260,Chile,Selected Terroir
126261,Chile,120
126262,US,Nevada Ridge First Crush
126263,US,Heart Arrow Ranch
126264,US,Seduce
126265,US,L'Atelier
126266,US,Provocative
126267,France,Réserve Spéciale
126268,US,Reserve
126269,US,Lily Hill Estate
126270,US,Rosé
126271,Italy,Rigoleto
126272,France,Liberty du Château Soussac
126273,US,Traditional
126274,France,Château Nozières
126275,France,Fernand Averoux
126276,US,
126277,US,La Prenda Vineyard Dos Burros
126278,Spain,Taja Reserva
126279,Portugal,Soalheira 10-Year-Old Tawny
126280,US,
126281,Portugal,Monte da Peceguina Branco
126282,US,Cuvée Brut 30th Anniversary Edition
126283,US,Reserve
126284,US,Jack London Vineyard
126285,US,Sweet Cuvée
126286,Spain,
126287,Portugal,Catapereiro
126288,US,Cuvee Christie
126289,US,
126290,Portugal,JP Azeitão Branco
126291,US,Josie's Knoll
126292,Spain,
126293,US,Estate
126294,US,Patriarche Blanc
126295,Portugal,Lot 1 Auction Reserve
126296,US,Reserve
126297,Spain,Reserva
126298,France,Blanc de Franc
126299,Italy,Tosco Forte
126300,Italy,Santa Rosalia
126301,Italy,
126302,Italy,Lavignone
126303,US,
126304,Italy,Monte Aribaldo
126305,Chile,La Capitana Barrel Reserve
126306,New Zealand,Cellar Selection
126307,New Zealand,
126308,Italy,La Ribelle
126309,South Africa,Original Unwooded
126310,Chile,Reserva Maitén Single Vineyard
126311,Chile,
126312,Chile,Estate Selection
126313,Italy,La Solista
126314,France,
126315,US,
126316,Italy,Quattro Fratelli
126317,Israel,Appellation Old Vines Kosher
126318,Italy,
126319,Italy,
126320,Italy,Vigna Valentino Caligaris
126321,Italy,
126322,Italy,Rico
126323,France,Lalande Sauvignon
126324,France,Cuvée Tradition
126325,France,Les Tours
126326,US,Estate
126327,US,
126328,US,Cali Red
126329,New Zealand,
126330,Australia,
126331,Chile,Special Reserve
126332,US,Nina Lee
126333,US,
126334,France,L'Antique des Cabotières
126335,US,Elodian
126336,Australia,Miamba
126337,New Zealand,
126338,New Zealand,
126339,France,Cuvée Suptil
126340,France,
126341,Italy,Ronco delle Ginestre
126342,Australia,
126343,US,Coyote Canyon Vineyard
126344,US,
126345,US,Frederick Red Wine
126346,US,Il Re Reserve
126347,New Zealand,
126348,Chile,Classic Series
126349,US,The Spinner Red Wine
126350,Chile,1865 Single Vineyard
126351,US,
126352,Italy,Ronco dei Ciliegi
126353,France,
126354,US,Cellarmaster's
126355,Australia,Mountain Estate
126356,Chile,Las Mercedes Reserva Especial
126357,US,
126358,US,Harmony3 Reserve Blend
126359,US,
126360,Australia,Mad Russian
126361,Italy,Valmaggiore
126362,Italy,Tucci
126363,Italy,
126364,US,
126365,France,Ce Vin
126366,US,Clover Creek Vineyard
126367,France,La Commandery
126368,Spain,TSM
126369,Argentina,Saurus Patagonia Select
126370,Italy,India
126371,Italy,Asia
126372,US,Ancestor Estate Reserve
126373,US,Bismark Mountain Vineyard
126374,US,Vintner's Reserve
126375,US,
126376,Australia,
126377,Spain,
126378,US,
126379,Argentina,Unoaked Reserva
126380,Italy,
126381,Italy,Scarrone
126382,Italy,Bionzo
126383,US,Brothers Ridge Single Vineyard
126384,Italy,
126385,Italy,
126386,Spain,Selección Crianza
126387,Spain,Alma de Blanco
126388,France,Clos des Verdots
126389,Argentina,
126390,Bulgaria,Leva Chardonnay-Dimiat-Muscat
126391,US,Cyrano
126392,Italy,
126393,Italy,
126394,US,
126395,US,Grand Estates
126396,US,Cedarosa
126397,Italy,
126398,US,
126399,US,Brosseau Vineyard
126400,US,
126401,Italy,
126402,Italy,
126403,Italy,
126404,US,
126405,US,Estate Tanner Reserve
126406,US,
126407,Italy,
126408,US,
126409,Bulgaria,Slavyantsi Estate
126410,Australia,The Y Series
126411,Argentina,Poesia
126412,US,Naylor Dry Hole Vineyard
126413,New Zealand,
126414,France,
126415,US,
126416,France,
126417,Chile,Estate Bottled
126418,US,
126419,New Zealand,
126420,US,
126421,Italy,Foresco
126422,Italy,Calistri
126423,Italy,Red Blend
126424,Austria,Kollmitz Federspiel
126425,New Zealand,Regional Collection
126426,US,Shibumi Vineyard
126427,US,Main Street Vineyard
126428,Italy,Le Marsure
126429,US,
126430,Italy,Corale
126431,Hungary,
126432,US,Late Harvest Chenin Blanc
126433,Chile,Reserva
126434,Argentina,
126435,US,
126436,US,
126437,Italy,Tosco Forte
126438,US,Aviator Red
126439,Italy,
126440,US,Reserve Quintet
126441,Italy,
126442,US,Reserve Late Harvest
126443,New Zealand,
126444,Argentina,Broquel
126445,New Zealand,Private Bin
126446,US,Blanc Gris
126447,US,Muleskinner
126448,New Zealand,
126449,Australia,E Minor
126450,US,Armagh Vineyard
126451,France,Dom Ruinart Brut Rosé
126452,US,Turner Vineyard
126453,US,Ocean's Ghost
126454,France,Ivoire & Ebène Premier Cru Brut
126455,US,
126456,Italy,Cinque Stelle Ca' del Pipa
126457,New Zealand,
126458,US,Ryan Road Vineyard
126459,Italy,Caterina Zardini Riserva
126460,US,Williamson-Doré Vineyard Cuvée Jeanne Marie
126461,US,Cuvée Sandra
126462,US,Stillwater Creek Vineyard
126463,France,Blanc de Blancs Grand Cru Brut
126464,US,
126465,US,Alexis
126466,US,Ballard Canyon Estate
126467,Italy,
126468,US,SOMA Limited Private Reserve
126469,US,Stillwater Creek Vineyard
126470,US,
126471,France,Grand Brut
126472,US,The Shell Mound
