PII,country,designation
143736,Portugal,Lodge Reserve
143737,US,Private Selection
143738,Portugal,Quinta das Heredias Ruby Special Reserve
143741,US,Estate
143745,Spain,Manu Crianza
143746,US,Estate
143747,Portugal,Ruby
143748,Portugal,Finest Reserve
143756,US,Pokerville
143758,US,Unoaked
143760,Italy,Fratta
143762,US,Grace Vineyard
143763,Italy,Poggiassai
143764,US,Montelena Estate
143765,Italy,Pecchia
143766,Italy,Akronte
143767,US,Legends
143768,US,Reserve
143769,Italy,Lafoa
143770,Italy,Lupicaia
143771,Italy,Cignale
143774,US,Estate
143775,US,Special Selection
143776,US,Saralee's Vineyard
143777,US,Reserve
143778,US,Tychson Hill Vineyard
143779,Italy,Marciliano
143780,US,Bancroft Ranch
143781,US,Savoy Vineyard
143783,US,Last Chance Firebreak
143784,US,Brigden Vineyard
143785,US,Les Pavots
143786,Spain,Blanco
143787,US,Estate
143788,Germany,Berg Schlossberg Auslese
143789,US,Quarry Vineyard
143791,Australia,D Block Reserve
143793,US,Founder's Reserve
143795,Italy,San Luigi
143796,France,Sur Lie
143798,Australia,Limited Release
143799,US,Conner Lee
143800,France,Les Gryphées
143801,US,Le Cigare Volant Riserva Triperfecto
143802,Australia,Pyrus
143804,Argentina,Reserve
143806,Italy,Ripa delle More
143807,US,Bradford Mountain
143811,US,Mountain Terraces
143812,US,Wildcat Mountain Vineyard
143813,Italy,Dardi le Rose Bussia
143815,Chile,Floresta Apalta Vineyard
143816,Spain,La Gitana Manzanilla
143819,US,Block 8
143820,Australia,Grand Reserve
143821,Australia,Virgilius
143822,US,Sorella
143824,US,Co-fermented
143825,Italy,Cuvée Annamaria Clementi
143826,Italy,Giulio Ferrari Riserva del Fondatore
143827,Hungary,Betsek Aszú 6 Puttonyos
143828,France,Barrel sample
143829,Italy,Perlé
143830,Italy,Cuvée Brut
143831,Argentina,Reserve
143833,France,Barrel sample
143834,US,Monte Rosso Vineyard Toreador
143835,Portugal,Vintage
143836,Portugal,Vintage
143837,France,Barrel sample
143838,US,Monte Regalo
143840,France,Barrel sample
143841,France,Barrel sample
143842,Italy,Brut
143843,US,Muscat-a-Petits Grains Vin Doux Naturel
143844,US,Scion
143845,US,Vineyard Select
143846,Italy,Cabochon Brut
143847,Italy,Riserva Contessa Maggi
143848,US,Block 8
143849,Hungary,Aszú Essencia
143850,US,Sangiacomo Vineyard
143851,US,Ballard Canyon Reserve
143852,US,Reserve
143853,US,Grand Detour
143854,Spain,Idus
143855,US,Kent Ritchie Vineyard
143856,US,Red Table Wine
143858,US,Reserve
143860,Spain,Embruix
143861,Italy,TorreTesta
143862,US,Preston Vineyard
143863,Spain,Amadis
143864,US,Manzana Vineyard
143865,Spain,Melis
143867,US,Trenton Station Vineyard
143869,Argentina,La Bienvenida
143870,US,Maple Lane
143871,US,Chris Lee Vineyard
143873,Italy,Riserva
143874,US,Reserve Meritage
143876,US,Camille
143877,Italy,Don Generoso
143878,Spain,Les Eres Vinyes Velles
143879,France,Sous le Puits Premier Cru
143882,US,Stone Corral Vineyard
143884,US,Nova Vineyard
143887,Australia,Giant Steps Vineyard Dijon Clones 114 & 115
143889,New Zealand,Latitude 41°
143893,South Africa,Cape Maidens
143894,US,Cum Laude Reserve
143895,Italy,Cantalici
143896,South Africa,Goats do Roam
143898,Australia,Rosé
143899,Australia,The Stump Jump
143900,Australia,Estate Grown
143902,Chile,Casillero del Diablo Reserve
143905,Italy,Vaio
143906,Chile,Casas Patronales
143907,Australia,Tin Cows
143908,Australia,Tin Cows
143909,Chile,Reserva
143913,US,Acier
143916,US,Clear Lake
143919,US,Sydney Vineyard
143920,Chile,Oak Aged Reserve
143922,US,Mirabelle
143923,US,R&D; Franscioni Vineyard
143925,US,Gavilan
143927,US,Blanc de Blanc
143928,Argentina,Los Cardos
143929,US,Brut
143930,Argentina,Colección Michel Torino
143933,US,Private Selection
143935,US,L'Homme Qui Ris
143936,US,Brut Methode
143938,Chile,Edìcìón Limitada 88 Barricas
143940,New Zealand,Te Muna Block 1 Doug Wisor Memorial
143941,France,Brut
143942,US,Thomas Road
143943,US,Reserve
143944,France,Brut Classic
143945,France,La Grande Dame Brut
143946,US,Reserve
143948,France,Brut
143950,New Zealand,Kupe
143952,France,Grand Cru Brut
143953,France,Brut Rosé
143954,France,Réserve Brut
143956,US,Elevage
143957,France,Première Cuvée Brut
143958,US,Bien Nacido Vineyard Signature
143959,US,Grand Reserve Mead Ranch Vineyard
143960,US,Estate
143961,France,Brut
143962,France,Souverain Brut
143963,US,Cuvee Nicolas
143964,France,Cuvée 1522
143965,France,Sauvage Brut Rosé
143966,France,La Grande Dame Brut
143967,France,Réserve Brut
143968,France,R.D. Extra Brut
143969,US,Heritage
143970,France,Barrel Sample
143971,Italy,Fibbio
143972,US,Reserve
143973,Spain,Rare Sherry Pedro Ximénez Viejo
143976,France,Pavillon Blanc de Chateau Margaux
143978,Spain,Bembibre
143979,US,Chaleur Estate
143981,Spain,Vino Tinto
143982,Spain,Neo Punta Esencia
143983,US,Estate
143984,Spain,Gran Reserva Brut Nature
143985,Spain,Zemis
143986,Spain,José Pariente
143987,France,Barrel Sample
143988,France,Barrel Sample
143989,France,Barrel Sample
143990,France,Barrel Sample
143993,US,Sanford & Benedict Vineyard
143995,France,Barrel Sample
143996,US,Sleepy Hollow Vineyard
143997,Spain,Viña El Pisón
143998,US,Benedict Vineyard
143999,France,Barrel Sample
144004,Spain,Alto Duero
144005,Australia,Spires
144006,US,Mokelumne Hill
144007,Argentina,Reserva
144012,Australia,Old Vine
144014,Spain,Prior Terrae
144015,US,Ryan Oaks Vineyard
144017,US,Estate Vineyard
144018,US,Reserve
144022,Spain,Viña Pomal Crianza
144024,Spain,Wences Reserva
144025,Australia,Sexton's Acre Unwooded
144026,Spain,Calchetas Crianza
144027,Portugal,LBV
144029,Portugal,Special Reserve
144030,Australia,Kalimna Bin 28
144031,Italy,Vigna Tecc
144032,Australia,St. Henri
144037,Argentina,Reserva
144038,Italy,Borgato
144039,Australia,Aeolia
144040,US,Estate
144041,Australia,Mad Fish
144043,Italy,Torcicoda
144044,US,Melbury
144045,US,Roza Bergé
144046,Italy,Sorì Ginestra
144047,Italy,Petri Riserva
144052,US,Walther River Block
144060,US,Heritage Reserve
144061,US,Bien Nacido Vineyard Elder Series
144062,US,Estate Grown
144063,US,Ancient Vine Angelica
144065,US,Helena Dakota Vineyard
144066,Italy,Lupicaia
144067,US,Rancho del Oso Vineyard
144068,US,Steinhauer Ranch
144069,Spain,As Sortes
144070,US,Helena Montana Vineyard
144071,US,St. Helena Home Vineyard
144072,Spain,Pezas da Portela
144075,Italy,Santa Marta
144076,US,Post Vineyard
144077,Italy,Ceppate
144079,US,Pratt Vineyard
144080,US,Dutton Ranch Morelli Lane Vineyard
144081,Italy,Solare
144082,Italy,Tassinaia
144083,Spain,Pedrouzos 1.5L
144084,Italy,Dulcamara
144085,US,Red Table Wine
144086,US,Paradiso de Maria
144087,US,Marston Vineyard
144088,Italy,della Vite
144089,US,Goodin Vineyard
144090,France,Barrel sample
144091,France,Les Forts de Latour Barrel sample
144092,France,Barrel sample
144093,France,Barrel sample
144094,France,Barrel sample
144096,US,Frederick Red Table Wine
144098,France,Barrel sample
144099,France,Barrel sample
144100,France,Barrel sample
144101,France,Barrel sample
144102,France,Barrel sample
144103,Australia,Old Block
144104,France,Barrel sample
144105,France,Barrel sample
144106,France,Barrel sample
144107,France,Barrel sample
144108,US,Ethos
144109,France,Barrel sample
144110,Italy,Brut Millesimato
144111,Italy,Satén
144113,France,Barrel sample
144114,US,Estate
144116,US,Uriah Red Table Wine
144117,Argentina,Viña José Blanco
144118,Hungary,Nyulászó Aszú 6 Puttonyos
144120,Argentina,Punto Final Reserva
144121,Italy,Patriglione
144122,US,Keefer Ranch Vineyard
144123,US,Lust
144125,Australia,The Eden
144127,Argentina,Firmado
144128,US,Chairman's Club
144129,Spain,Altos de Luzón
144130,US,UnOaked
144131,Spain,Les Sentius
144135,Italy,Camarato
144136,US,Ciel du Cheval Vineyard
144137,Australia,Balmoral
144138,Austria,Riesling am Berg
144139,US,Canoe Ridge Estate
144141,Australia,Cossack
144142,Italy,Nero
144143,Australia,Croft
144144,Italy,Montevetrano
144145,Austria,Weisse Reserve Vom Schloss
144146,US,Rockpile Vineyard Haley's Reserve
144147,Spain,AlfaSpiga
144148,Australia,Reserve
144149,US,Pocai Vineyard Old Vines
144150,US,Qo-ne Red
144153,US,The Jack
144155,US,Justice
144156,US,Quail Series
144157,Chile,Gran Reserva
144158,Italy,Heba
144162,US,Shone Farm
144163,US,Van der Kamp Vineyard
144164,South Africa,Rosé
144168,Australia,Rosé
144169,France,Version Originale
144171,US,Reserve
144172,US,Reserve
144173,US,Reserve
144175,South Africa,TMV
144177,US,Elerding Vineyard
144180,US,Olivia's Cuvee Brut Rose
144181,Argentina,Seleccion de Bodega Single Vineyard
144182,US,Filipponi & Thompson Vineyard
144184,US,Avelina Winery
144185,US,Select Late Harvest White Riesling
144186,US,Red Cedar
144188,US,Estate Grown & Estate Bottled
144191,US,Barrel Select
144192,US,Metallico
144193,France,Grand Cru Kitterlé
144198,US,Ghost Pines Vineyard-Family Vineyard Selection
144199,Chile,Reserve Oak Aged
144200,US,Cuvée Rouge
144201,US,Cuvee Brut
144202,France,Gentil
144204,France,L'Isabelle
144205,US,Extra Dry
144209,US,Crackerbox Vineyards
144210,France,Brut
144211,France,Premier Brut
144212,France,Vertus Premier Cru Tradition Brut
144213,France,La Française Brut
144214,US,Rincon Vineyard
144216,France,La Grande Dame Brut Rosé
144217,US,Reserve
144218,US,Georges de Latour Private Reserve
144219,France,Précieuse Grand Cru Brut
144220,US,"Reserve Speciale, Cuvee Michel Berthoud"
144222,US,Janian Vineyard
144224,France,Brut Rosé
144225,France,Brut Rosé
144226,US,Goat Rock
144227,US,Stelling Vineyard
144228,US,Force Canyon Vineyard
144229,US,Trilogy
144230,France,Brut
144231,France,Blanc de Blancs Premier Cru Brut
144232,France,Royale Réserve Brut
144233,US,Oakville Estate
144234,New Zealand,Block 3
144236,France,Roy Soleil Grand Cru Blanc de Blancs
144237,US,Reserve
144241,US,Rosso
144245,US,Potter Vineyard
144246,Spain,Rosado
144247,US,Full Moon Red Wine
144248,US,Annabella Special Selection
144249,Portugal,Tawny
144250,Portugal,Reserva Collector
144252,US,Eutenier Sylar Vineyard
144253,Spain,Criança
144254,US,Old Vine
144256,US,Flood Family Vineyards
144257,Portugal,Vintage Character
144260,Australia,Scrubby Rise
144268,Portugal,Vinha do Fojo
144270,US,Sueno Vineyard
144273,US,West Block Reserve
144274,Spain,Fino Quinta
144275,US,Estate
144276,Spain,Vino Tinto
144277,Spain,Cuvée D.S. Brut Nature
144278,France,Barrel Sample
144279,France,Barrel Sample
144280,France,Barrel Sample
144282,US,Sleepy Hollow Vineyard
144284,France,Barrel Sample
144285,Italy,Crede
144286,Spain,Casta Diva Reserva Real
144287,US,Quail Hill Vineyard
144288,France,Barrel Sample
144289,US,Estate
144290,Spain,Aro
144292,US,Villa Andriana Vineyard Estate
144293,Spain,Finca La Colina
144294,US,Reva
144297,France,Barrel Sample
144300,Italy,Collezione de Marchi
144301,Italy,Solaia
144302,US,Reserve
144303,Italy,Selecti
144304,South Africa,V
144305,Germany,Ockfener Bockstein Spätlese
144306,US,Onyx
144307,US,Cuvée Pau
144309,US,Reserve
144311,US,Evenstad Reserve
144312,Spain,José Pariente
144314,US,Elevage
144315,Italy,Ripa Delle More
144318,Italy,Saeculum
144319,US,Rosella's Vineyard
144320,Spain,Blanco
144322,Germany,Erdener Treppchen Beerenauslese
144323,Italy,Solare Vino di Tavola
144324,Italy,Ghiaie dell Furba
144325,Italy,Corbaia
144326,Italy,Cignale
144327,US,Las Brisas Vineyard
144328,Italy,Rosso
144329,Germany,Piesporter Goldtröpfchen Auslese
144330,Australia,Howard
144333,US,Barrel Select
144334,US,Rock-N-Roll
144338,Australia,Thomas Mitchell
144339,US,French Camp Vineyard
144342,Australia,Classic Reserve
144344,South Africa,Cathedral Cellar
144348,US,Coastal
144349,France,Fat Bastard
144350,US,California Cuvée
144357,Morocco,Special Cuvée
144358,Argentina,Selección Especial
144361,Chile,Medalla Real Special Reserve
144367,Australia,Yellow Label
144370,US,Benchland Select
144371,US,Selected Vineyard
144373,South Africa,Cape Vintage Port
144374,Australia,The Vincent
144375,France,Lasira Red Wine
144376,Italy,Bricco Asinari
144381,France,Cuvée Prestige
144385,US,Terroir
144386,Spain,Shiraz – Cabernet – Monastrell
144389,US,Drummond Vineyard
144390,Argentina,President's Blend
144391,France,Barrel sample
144392,France,Barrel sample
144393,France,Barrel sample
144394,France,Barrel sample
144395,France,Barrel sample
144396,France,Barrel sample
144397,France,Barrel sample
144398,France,Barrel sample
144399,France,Barrel sample
144400,Argentina,Grand Reserve Pasionado
144401,France,Barrel sample
144402,France,Barrel sample
144403,France,Barrel sample
144405,Argentina,Altimus
144406,US,Interlude Red
144409,Hungary,Szt. Tamás Aszú 6 Puttonyos
144410,France,Barrel sample
144411,France,Barrel sample
144412,France,Barrel sample
144413,France,Barrel sample
144414,France,Barrel sample
144415,France,Barrel sample
144416,France,Barrel sample
144417,Italy,Cartizze
144421,US,Dutton Ranch Morelli Lane Vineyard
144422,Spain,Ecològic
144423,US,Dutton Ranch Morelli Lane Vineyard
144424,US,Semper V Meritage
144426,US,Rosella's Vineyard
144428,Italy,Briccone
144429,Argentina,Poetico
144431,Spain,Clos de L'Obac
144433,Italy,Selve di Luoti
144434,Austria,Vom Schloss
144437,Argentina,Cadus
144438,Austria,Grüner Veltliner 8000
144439,Italy,Cecubo
144440,Spain,Flvminis
144441,Australia,Maxwell Vineyard
144442,Argentina,Opalo
144443,Argentina,Reserve
144444,US,Cellar Select
144446,France,Domaine Grosset Cairanne
144447,Italy,T
144449,Spain,Herència del Padrí
144452,Italy,Dolce Sinfonia di Vallocaia Occhio di Pernice
144453,US,Dry
144454,Chile,Gran Reserva
144455,US,Red Willow Vineyard
144456,Chile,Casillero del Diablo Reserve
144457,US,Reserve
144460,US,Estate Madeline
144462,France,Les Manoirs
144463,France,Château d'Escolives
144464,Italy,Lorieri
144465,US,Milestone Red Wine
144467,Chile,Late Harvest
144468,US,Truchard Vineyard
144469,US,Ciel du Cheval Vineyard Vin
144470,Chile,Edición Limitada
144473,US,John Ricetti Vineyard
144474,US,Sacagawea Vineyard
144475,France,Les Roches
144478,US,Barrel Select
144480,US,Lucas Blanc de Blancs
144484,Argentina,Don Santiago
144488,US,Reserve
144490,US,Fort Clatsop Cuvee Blanc de Blancs
144491,Argentina,Selecion Especial - Estate Bottled
144494,Portugal,Vintage Port
144495,US,Scion
144496,US,Vineyard Reserve
144497,Portugal,Vintage
144498,Italy,35 Anni
144499,US,Reserve
144500,Italy,Ornellaia
144501,US,Private Reserve
144502,Italy,Summus
144503,US,Reserve
144504,Italy,Riserva
144505,US,Blackjack Pasture
144506,US,Rutherford
144508,Italy,Schidione
144509,US,Special Edition Warnecke Vineyard
144510,France,Blanc de Blanc Brut
144513,US,Meritage
144514,US,Private Reserve
144515,New Zealand,Block 5
144516,US,Paradiso de Maria
144517,US,Taylor Lane Vineyard
144518,France,Diamant Bleu
144519,US,Pacheco Vineyard
144520,France,Mumm de Cramant Grand Cru Brut
144521,US,Starr Ridge Vineyard
144522,France,Rosé de Saignée Brut
144524,France,Merveille Brut
144527,France,Paris Brut
144528,US,Reserve
144529,US,Reserve
144530,Australia,Leston
144532,France,Cuvée Brut Rosé
144535,US,Reserve
144536,France,Première Cuvée Brut Rosé
144538,US,Robert Young Vineyard
144539,US,Estate Vineyard Selection
144541,US,Reserve
144542,Spain,Viña del Olivo
144543,US,Maverick
144544,Spain,Brut
144545,Spain,Sobre Lias
144546,Spain,Gran Reserva Personal Brut Nature
144547,US,Rouge de Noirs
144548,France,Barrel Sample
144549,US,Reserve
144550,US,To Kalon Vineyard Reserve
144552,US,East Block Reserve
144553,US,Reserve
144556,France,Aile d'Argent
144558,France,Barrel Sample
144559,France,Barrel Sample
144561,France,Barrel Sample
144563,Spain,Vino Tinto
144564,US,Calico Red
144566,Spain,Kripta Gran Reserva Brut Nature
144567,US,Pisoni Vineyard
144568,US,Seta White Wine
144569,Spain,Solera 1830
144570,US,Annabella Special Selection
144572,Portugal,Hutcheson Porto Rocha Vintage Character
144574,US,Gold Rush
144578,Spain,Rosado
144580,Portugal,Trademark Finest Reserve
144581,US,Vineyard Select
144585,US,Red Wine
144586,Portugal,Reserva
144589,US,Warrior Fires
144590,Spain,Fransola
144592,Portugal,Barão de Massarelos Ruby Reserve
144593,US,Empress Hayley's
144595,Spain,Gueta-Lupia
144598,Portugal,Finest Reserve
144600,Germany,Josephshöfer Spätlese
144602,Italy,Geremia
144603,US,Sleepy Hollow Vineyard
144604,Spain,Barrica
144606,Italy,Ser Gioveto
144608,US,Red Wine
144609,Italy,Sassicaia
144610,US,Triple Black Slopes
144611,US,Reserve
144612,Germany,Auslese
144613,Spain,Dona Rosa
144614,US,Jerusalem Hill Vineyard
144615,US,Trilogy
144616,US,Cuvée Forêts Diverses
144617,Italy,Poggio Al Lupo
144618,US,Sleepy Hollow Vineyard
144620,US,Reserve
144621,US,Terres Basses
144622,New Zealand,Te Muna Road Vineyard
144624,Germany,Trittenheimer Apotheke Auslese*
144625,Germany,Enkircher Batterieberg Spätlese
144626,New Zealand,Block 5
144627,US,Marinus
144628,US,Monte Rosso Vineyard
144629,US,Eros
144631,Australia,Fighting Flat
144633,South Africa,Cape Soleil
144641,US,Purple Peacock
144644,US,Johnson Vineyard
144646,France,Prestige
144648,South Africa,Bayview
144650,France,Espérance Pic Saint-Loup
144652,Italy,Solaia
144653,Australia,Reserve
144654,Italy,Tignanello
144655,Italy,Bricco Rocche
144656,Italy,Serpico
144658,Italy,Prapó
144659,US,Diamond Mountain Ranch
144660,US,Reserve
144661,Italy,Costa Grimaldi
144662,Italy,Fiulot
144663,South Africa,Estate Reserve
144665,Australia,Gold Label
144666,Italy,Brunate
144670,Australia,Benjamin's Promise
144671,South Africa,Jakkalsfontein
144673,US,Reserve
144674,South Africa,Old Bush Vines
144676,US,Red Wine
144678,South Africa,Babylons Toren
144679,Italy,San Giorgio
144680,Argentina,Ique
144683,US,Al DeRose Vineyard
144684,Italy,Terre Brune Superiore
144685,Italy,Marmorelle
144686,Argentina,Reserva
144687,Italy,Luigi Einaudi
144688,Chile,Medalla Real Special Reserve
144689,Italy,La Court
144690,US,Combine
144691,US,Boushey Vineyard
144693,US,Quail Hill Vineyard
144694,US,Dante Dusi Vineyard
144696,France,Barrel sample
144697,France,Pavillon Rouge de Château Margaux Barrel sample
144698,France,Barrel sample
144699,France,Barrel sample
144700,France,Barrel sample
144701,France,Barrel sample
144703,Australia,Reserve
144705,US,Reserve
